6.881989826838755562e+02,0.000000000000000000e+00,3.281425869270118483e+02
0.000000000000000000e+00,6.901437289538239384e+02,2.234736844829218398e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
