6.632448062797644752e+02,0.000000000000000000e+00,3.403072972833859922e+02
0.000000000000000000e+00,6.682167233100958583e+02,2.350574829959870442e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
